SYMBOL	gene_tot_lof	gene_tot_obs	gene_lof_rate
FOXJ3	6	76110	7.88332676389436e-05
FOXK1	2	76079	2.62884633078773e-05
FOXK2	774	76123	0.0101677548178606
FOXL1	7	76129	9.19491915038947e-05
FOXL2	2	76104	2.62798276043309e-05
FOXL2NB	34	76157	0.000446446157280355
FOXL3	20	76161	0.000262601593991676
FOXL3-OT1	1	76026	1.31533948912214e-05
FOXM1	13	76118	0.000170787461572821
FOXN1	29	76172	0.000380717323951058
FOXN2	16	76121	0.000210191668527739
FOXN3	1	75928	1.31703719313033e-05
FOXN3-AS1	236	76154	0.00309898363841689
FOXN4	9	76112	0.000118246794198024
FOXO1	4	76102	5.25610365036399e-05
FOXO3	5	76114	6.56909372782931e-05
FOXO3B	38	76051	0.000499664698689038
FOXO6	37	75982	0.000486957437287779
FOXP1	8	76155	0.000105048913400302
FOXP1-AS1	3	76049	3.94482504700917e-05
FOXP2	90	76062	0.00118324524729826
FOXP4	12	76112	0.000157662392264032
FOXP4-AS1	23	76105	0.000302214046383286
FOXQ1	60	76063	0.000788819794118034
FOXR1	37	76134	0.000485985236556598
FOXR2	15	56352	0.00026618398637138
FOXRED1	69	76138	0.00090624917912212
FOXRED2	57	76181	0.000748218059621165
FOXS1	10	76123	0.000131366341316028
FPGS	49	76118	0.000643737355159095
FPGT	70	76163	0.000919081443745651
FPGT-TNNI3K	337	76172	0.00442419786798299
FPR1	25	76152	0.000328290786847358
FPR2	10	76116	0.000131378422407904
FPR3	17	76100	0.000223390275952694
FRA10AC1	52	76157	0.000682800005252308
FRAS1	165	76179	0.00216595124640649
FRAT1	15	76012	0.000197337262537494
FRAT2	33	76157	0.00043331538794858
FREM1	154	76163	0.00202197917624043
FREM2	98	76179	0.00128644377059295
FREM3	214	76177	0.00280924688554288
FRG1	32	76138	0.000420289474375476
FRG1BP	16	76187	0.000210009581687164
FRG1FP	58	76214	0.000761015036607447
FRG1GP	98	76211	0.00128590360971513
FRG1HP	282	76214	0.00370010759178104
FRG1JP	530	76203	0.00695510675432726
FRG1KP	2	71757	2.78718452555151e-05
FRG2	389	76135	0.00510934524200433
FRG2B	23	76106	0.000302210075421123
FRG2C	620	76215	0.00813488158498983
FRG2DP	17	76087	0.000223428443755175
FRG2FP	5	76088	6.57133845021554e-05
FRG2GP	3	76166	3.93876532836174e-05
FRG2HP	9	76150	0.000118187787261983
FRG2IP	1	76060	1.31475151196424e-05
FRG2JP	15	76114	0.000197072811834879
FRG2KP	11	76126	0.000144497280823897
FRG2MP	7	75617	9.25717761878943e-05
FRK	63	76146	0.000827357970215113
FRMD1	121	76195	0.00158803071067655
FRMD3	22	76158	0.000288873132172589
FRMD4A	15	76163	0.000196946023659782
FRMD4B	29	76144	0.00038085732296701
FRMD5	3	76111	3.94161159359357e-05
FRMD6	12	76169	0.000157544407829957
FRMD6-AS2	10	76050	0.000131492439184747
FRMD7	21	56263	0.000373247071787853
FRMD8	23	76195	0.000301857077236039
FRMPD1	86	76179	0.00112892004358156
FRMPD2	344	76167	0.00451639161316581
FRMPD2B	9	75980	0.000118452224269545
FRMPD3	49	57092	0.000858263854830799
FRMPD4	12	56237.5	0.000213380751278062
FRMPD4-AS1	1	56273	1.77705116130293e-05
FRRS1	34	76122	0.000446651427970889
FRRS1L	15	76092	0.000197129790253903
FRS2	4	76109	5.25562022888226e-05
FRS3	8	76165	0.000105035121118624
FRY	32	76170	0.000420112905343311
FRY-AS1	11	76177	0.000144400540845662
FRYL	64	76172	0.000840203749409232
FRZB	25	76176	0.000328187355597564
FSBP	13	76076	0.000170881749829118
FSCB	938	76181	0.0123127814021869
FSCN1	271	76171	0.00355778445865224
FSCN2	133	76184	0.00174577339073821
FSCN3	145	76158	0.0019039365529557
FSD1	9	76055	0.000118335415160082
FSD1L	16	76115	0.000210208237535308
FSD2	162	76156	0.00212721256368507
FSHB	22	76110	0.000289055314676127
FSHR	31	76171	0.00040697903401557
FSIP1	232	76122	0.00304773915556607
FSIP2	530	76146	0.00696031308276206
FSIP2-AS1	3	76092	3.94259580507806e-05
FSIP2-AS2	3	76092	3.94259580507806e-05
FST	1	76083	1.31435406069687e-05
FSTL1	10	76163	0.000131297349106522
FSTL3	6	76141	7.88011715107498e-05
FSTL4	20	76112	0.000262770653773387
FSTL5	52	76131	0.000683033192786119
FTCD	838	76171	0.0110015622743564
FTCDNL1	14	76120	0.000183920126116658
FTH1	5	76126	6.56805821926806e-05
FTH1P6	22	76068	0.000289214912972603
FTHL17	14	56090.5	0.000249596634011107
FTL	16	76115	0.000210208237535308
FTLP10	5	76134	6.56736806157564e-05
FTLP5	30	76014	0.000394664140816165
FTMT	14	76093	0.000183985386303602
FTO	22	76174	0.000288812455693544
FTOP1	136	37150	0.00366083445491252
FTSJ3	46	76154	0.000604039183759225
FTX	3	56062.5	5.35117056856187e-05
FUBP1	8	76117	0.000105101357121274
FUBP3	12	76108	0.000157670678509487
FUCA1	38	76150	0.000499015101772817
FUCA2	63	76195	0.000826825907211759
FUNDC1	4	55996.5	7.1433035993321e-05
FUNDC2	4	56104.5	7.12955288791452e-05
FUOM	39	76122	0.00051233546149602
FURIN	3	76135	3.94036908123728e-05
FUS	9	76106	0.000118256116469135
FUT1	64	76165	0.000840280968948992
FUT10	95	76161	0.00124735757146046
FUT11	63	76176	0.00082703213610586
FUT2	1199	76120	0.0157514450867052
FUT3	50	76128	0.000656788566624632
FUT4	163	76162	0.00214017489036527
FUT5	48	76116	0.000630616427557938
FUT6	42	76184	0.00055129686023312
FUT7	22	76138	0.00028894901363314
FUT8	16	76125	0.000210180623973727
FUT9	15	76076	0.000197171249802829
FUZ	48	76184	0.000630053554552137
FXN	8	76092	0.000105135888135415
FXR1	5	76100	6.57030223390276e-05
FXR2	10	76079	0.000131442316539387
FXYD1	13	76108	0.00017080990171861
FXYD2	26	76131	0.000341516596393059
FXYD3	14	76163	0.00018381628874913
FXYD4	39	76098	0.000512497043286289
FXYD5	10	76092	0.000131419860169269
FXYD6	5	76109	6.56952528610283e-05
FXYD6-FXYD2	30	76131	0.000394057611222761
FXYD7	2	76051	2.62981420362651e-05
FYB1	17	76121	0.000223328647810722
FYB2	558	76172	0.00732552644016174
FYCO1	98	76181	0.00128640999724341
FYN	8	76099	0.000105126217164483
FYTTD1	6	76136	7.88063465377745e-05
FZD1	12	76125	0.000157635467980296
FZD10	33	76158	0.000433309698258883
FZD10-AS1	2	76160	2.62605042016807e-05
FZD2	3	76093	3.94254399222005e-05
FZD3	16	76125	0.000210180623973727
FZD4	8	76105	0.000105117929176795
FZD5	18	76149	0.000236378678643186
FZD6	56	76156	0.000735332738063974
FZD7	14	76166	0.000183809048656881
FZD8	702	75949	0.00924304467471593
FZD9	23	76124	0.00030213861594241
FZR1	30	76112	0.00039415598066008
G0S2	213	76172	0.0027963031035026
G2E3	29	76102	0.000381067514651389
G2E3-AS1	3	76090	3.94269943487975e-05
G3BP1	21	76113	0.000275905561467818
G3BP2	5	76113	6.56918003494804e-05
G6PC1	85	76143	0.00111632060727841
G6PC2	322	76156	0.00422816324386785
G6PC3	27	76157	0.000354530771957929
G6PD	1	55889	1.78926085634025e-05
GAA	214	76169	0.00280954193963423
GAB1	11	76099	0.000144548548601164
GAB2	20	76097	0.000262822450293704
GAB3	1	55758	1.79346461494315e-05
GAB4	65	76170	0.0008533543389786
GABARAP	1	76103	1.31400864617689e-05
GABARAPL1	4	76117	5.25506785606369e-05
GABARAPL2	272	76171	0.00357091281458823
GABARAPL3	1	75835	1.31865233731127e-05
GABBR1	10	76181	0.000131266326249327
GABBR2	2	76070	2.6291573550677e-05
GABPA	1	76101	1.31404317945888e-05
GABPB1	3	75013	3.99930678682362e-05
GABPB1-AS1	10	76123	0.000131366341316028
GABPB2	187	76162	0.00245529266563378
GABRA1	2	76140	2.6267402153927e-05
GABRA2	4	76026	5.26135795648857e-05
GABRA3	1	55623.5	1.79780128902352e-05
GABRA4	5	76149	6.56607440675518e-05
GABRA5	7	76087	9.19999474286015e-05
GABRA6	49	76176	0.000643247216971225
GABRB1	3	76088	3.94280307012932e-05
GABRB2	3	76086	3.94290671082722e-05
GABRB3	2	76081	2.62877722427413e-05
GABRD	5	76135	6.56728180206213e-05
GABRE	26	56267	0.000462082570600885
GABRG1	14	76129	0.000183898383007789
GABRG2	5	76093	6.57090665370008e-05
GABRG3	11	76122	0.000144504873755288
GABRG3-AS1	8	76058	0.000105182886744327
GABRP	32	76134	0.000420311555940841
GABRQ	31	56605	0.000547654800812649
GABRR1	53	76152	0.000695976468116399
GABRR2	32	76114	0.000420421998581076
GABRR3	238	76138	0.0031259029656676
GACAT1	22	76144	0.000288926245009456
GACAT2	1	76112	1.31385326886693e-05
GACAT3	7	76117	9.19636874811146e-05
GAD1	2	76088	2.62853538008622e-05
GAD2	6	76099	7.88446628733623e-05
GADD45A	2	76122	2.62736134100523e-05
GADD45B	9	76151	0.000118186235243135
GADD45G	1	76121	1.31369792829837e-05
GADD45GIP1	60	76136	0.000788063465377745
GADL1	175	76178	0.00229725117487989
GAGE1	5	56078.5	8.91607300480576e-05
GAGE10	226	56499	0.00400007079771323
GAGE12D	1	32190	3.10655483069276e-05
GAGE12J	9	54282	0.000165800817950702
GAGE2A	85	57527	0.00147756705546961
GAK	31	76141	0.000407139386138874
GAL	26	76144	0.00034145828955663
GAL3ST1	4	76112	5.25541307546773e-05
GAL3ST2	650	76185	0.00853186322766949
GAL3ST3	54	76149	0.000709136035929559
GAL3ST4	337	76161	0.00442483685875973
GALC	76	76151	0.000998017097608699
GALE	15	76151	0.000196977058738559
GALK1	34	76161	0.000446422709785848
GALK2	68	76170	0.000892739923854536
GALM	124	76158	0.00162819401770004
GALNS	44	76126	0.000577989123295589
GALNT1	10	76105	0.000131397411470994
GALNT10	28	76181	0.000367545713498116
GALNT11	25	76133	0.000328372716167759
GALNT12	106	76120	0.00139253809774041
GALNT13	139	76146	0.0018254406009508
GALNT14	75	76141	0.000985014643884372
GALNT15	89	76158	0.00116862312560729
GALNT16	23	76179	0.000301920476771814
GALNT16-AS1	8	76089	0.000105140033381961
GALNT17	7	76141	9.19347000958748e-05
GALNT18	17	76124	0.000223319846566129
GALNT2	11	76121	0.00014450677211282
GALNT3	119	76119	0.00156334160984774
GALNT4	51	76163	0.00066961648044326
GALNT5	159	76158	0.0020877649097928
GALNT6	75	76167	0.000984678404033243
GALNT7	27	76129	0.000354661167229308
GALNT8	266	76174	0.00349200514611285
GALNT9	234	76134	0.0030735282528174
GALNTL5	202	76164	0.0026521716296413
GALNTL6	24	76153	0.000315155016873925
GALNTL6-AS1	7	76088	9.19987383030176e-05
GALP	327	76135	0.00429500229854863
GALR1	24	76191	0.000314997834389889
GALR2	38	76133	0.000499126528574994
GALR3	279	76113	0.003665602459501
GALT	11	76100	0.000144546649145861
GAMT	53	76110	0.000696360530810669
GAN	18	76118	0.000236474946793137
GANAB	11	76076	0.000144592249855408
GANC	332	76168	0.00435878584182334
GAP43	10	76079	0.000131442316539387
GAPDH	23	76165	0.000301975973216044
GAPDHP76	5	76076	6.57237499342763e-05
GAPDHS	46	76174	0.00060388058917741
GAPLINC	91	76081	0.00119609363704473
GAPT	13	76168	0.000170675349228022
GAPVD1	15	76108	0.000197088348136858
GAR1	6	76113	7.88301604193764e-05
GAREM1	9	76122	0.000118231260345235
GAREM2	42	76135	0.000551651671373219
GARNL3	33	76128	0.000433480453972257
GARRE1	19	76134	0.000249559986339874
GARS1	35	76183	0.000459420080595408
GARS1-DT	3	76107	3.94181875517364e-05
GART	57	76118	0.0007488373315116
GAS1	7	75964	9.21489126428308e-05
GAS1RR	2	76126	2.62722328770722e-05
GAS2	20	76116	0.000262756844815807
GAS2L1	28	76161	0.000367642231588346
GAS2L1P2	134	76171	0.00175919969542214
GAS2L2	221	76153	0.00290205244704739
GAS2L3	46	76137	0.000604174054664618
GAS5	40	76153	0.000525258361456541
GAS5-AS1	3	76089	3.94275125182352e-05
GAS6	33	76131	0.000433463372345037
GAS6-AS1	3	76100	3.94218134034166e-05
GAS7	11	76129	0.000144491586648977
GAS8	50	76181	0.000656331631246636
GASAL1	25	76112	0.000328463317216733
GASK1A	447	76175	0.00586806695109944
GASK1B	223	76173	0.00292754650597981
GASK1B-AS1	17	76114	0.000223349186746196
GAST	10	76156	0.000131309417511424
GATA1	1	55860.5	1.79017373636111e-05
GATA2	1	76093	1.31418133074002e-05
GATA2-AS1	2	76110	2.62777558796479e-05
GATA3	4	76062	5.25886776577003e-05
GATA3-AS1	1	76046	1.31499355653157e-05
GATA4	7	76125	9.19540229885057e-05
GATA5	18	76177	0.000236291794111083
GATA6	3	76137	3.94026557389968e-05
GATA6-AS1	46	76118	0.000604324864026906
GATAD1	6	76123	7.88198047896168e-05
GATAD2A	2	76111	2.62774106239571e-05
GATAD2B	13	76078	0.00017087725755146
GATB	115	76180	0.00150958256760305
GATC	43	76186	0.00056440815897934
GATD1	65	76151	0.000853567254533755
GATD3A	1	17423	5.73953968891695e-05
GATD3B	9	65565	0.000137268359643102
GATM	11	76119	0.000144510568977522
GAU1	1	76102	1.314025912591e-05
GBA	45	76165	0.00059082255629226
GBA2	61	76169	0.000800850739802282
GBA3	91	76146	0.00119507262364405
GBAP1	39	76157	0.000512100003939231
GBE1	157	76121	0.00206250574742844
GBF1	29	76117	0.000380992419564618
GBGT1	49	76169	0.000643306331972325
GBP1	269	76161	0.00353199143918804
GBP1P1	26	76187	0.000341265570241642
GBP2	46	76155	0.000604031252051737
GBP3	1153	76164	0.0151383855889922
GBP4	659	76188	0.0086496561138237
GBP5	1716	76170	0.0225285545490351
GBP6	56	76157	0.000735323082579408
GBP7	1079	76163	0.0141669839685937
GBX1	5	76126	6.56805821926806e-05
GBX2	3	76129	3.9406796358812e-05
GC	32	76144	0.00042025635637739
GCA	415	76152	0.00544962706166614
GCAT	529	76190	0.00694316839480247
GCAWKR	115	75805	0.00151705032649561
GCC1	42	76130	0.000551687902272429
GCC2	145	76168	0.00190368658754333
GCC2-AS1	1	76125	1.3136288998358e-05
GCDH	38	76170	0.000498884075095182
GCFC2	293	76191	0.00384559856150989
GCG	7	76106	9.1976979475994e-05
GCGR	35	76130	0.000459739918560357
GCH1	2	76083	2.62870812139374e-05
GCHFR	9	76103	0.00011826077815592
GCK	6	76113	7.88301604193764e-05
GCKR	639	76167	0.00838946000236323
GCLC	15	76102	0.000197103886888649
GCLM	6	76113	7.88301604193764e-05
GCM1	4	76094	5.25665624096512e-05
GCM2	40	76114	0.000525527498226345
GCN1	35	76170	0.000459498490219246
GCNA	1	55883.5	1.78943695366253e-05
GCNT1	36	76167	0.000472645633935957
GCNT2	124	76168	0.00162798025417498
GCNT3	597	76137	0.00784112849206037
GCNT4	391	76135	0.00513561436921258
GCNT7	784	76179	0.0102915501647436
GCOM1	70	76165	0.00091905730978796
GCSAM	12	76120	0.000157645822385707
GCSAML	11	76120	0.000144508670520231
GCSAML-AS1	3	76099	3.94223314366812e-05
GCSH	11	76081	0.000144582747335077
GCSHP2	1	76017	1.31549521817488e-05
GCSIR	6	76107	7.88363751034727e-05
GDA	20	76160	0.000262605042016807
GDAP1	50	76122	0.000656840335251307
GDAP1L1	7	76104	9.19793966151582e-05
GDAP2	37	76121	0.000486068233470396
GDE1	46	76132	0.000604213734040876
GDF1	177	76152	0.00232429877087929
GDF10	7	76117	9.19636874811146e-05
GDF11	4	76119	5.2549297810008e-05
GDF15	37	76193	0.000485608914204717
GDF2	6	76108	7.88353392547433e-05
GDF3	26	76128	0.000341530054644809
GDF5	8	76167	0.000105032363096879
GDF5-AS1	2	76067	2.62926104618297e-05
GDF6	1	76029	1.31528758763104e-05
GDF7	36	76126	0.0004729001917873
GDF9	56	76175	0.000735149327207089
GDI1	1	55803	1.79201835026791e-05
GDI2	9	76122	0.000118231260345235
GDNF	2	76103	2.62801729235378e-05
GDNF-AS1	504	76177	0.00661617023511034
GDPD1	10	76117	0.000131376696401592
GDPD2	5	56044	8.92156163014774e-05
GDPD3	89	76111	0.00116934477276609
GDPD4	361	76178	0.00473890099503794
GDPD5	40	76179	0.000525079090037937
GDPGP1	143	76146	0.00187797126572637
GEM	88	76179	0.00115517399808346
GEMIN2	27	76110	0.000354749704375246
GEMIN2P1	2	75697	2.64211263326156e-05
GEMIN4	93	76179	0.0012208088843382
GEMIN5	128	76193	0.00167994435184335
GEMIN6	22	76153	0.000288892098801098
GEMIN7	28	76140	0.000367743630154978
GEMIN7-AS1	4	76106	5.25582739862823e-05
GEMIN8	3	56081	5.34940532444143e-05
GEN1	150	76165	0.0019694085209742
GET1	10	76116	0.000131378422407904
GET1-SH3BGR	59	76160	0.00077468487394958
GET3	13	76131	0.00017075829819653
GET4	52	76099	0.00068332041156914
GFAP	18	76164	0.000236332125413581
GFER	66	76169	0.000866494243064764
GFI1	8	76112	0.000105108261509355
GFI1B	15	76169	0.000196930509787446
GFM1	104	76167	0.00136542072025943
GFM2	87	76192	0.00114185216295674
GFOD1	4	76095	5.25658716078586e-05
GFOD2	12	76128	0.000157629255989912
GFPT1	19	76171	0.000249438762783737
GFPT2	67	76179	0.000879507475813544
GFRA1	11	76165	0.000144423291538108
GFRA2	6	76117	7.88260178409554e-05
GFRA3	16	76154	0.000210100585655383
GFRA4	134	76132	0.00176010087742342
GFRAL	213	76100	0.00279894875164258
GFUS	69	76162	0.000905963603896957
GFY	80	76132	0.00105080649398413
GGA1	15	76119	0.00019705986678753
GGA2	43	76168	0.000564541539754228
GGA3	41	76171	0.000538262593375432
GGACT	21	76188	0.000275633958103638
GGCT	19	76144	0.000249527211599075
GGCTP1	1	76031	1.31525298891242e-05
GGCX	60	76176	0.000787649653434152
GGH	13	76173	0.000170664146088509
GGN	47	76131	0.000617356924248992
GGNBP1	25	76168	0.000328221825438504
GGNBP2	20	76127	0.000262718877664955
GGPS1	13	76156	0.000170702242764851
GGT1	42	76121	0.000551753129885314
GGT2	22	72516	0.000303381322742567
GGT3P	2	74062	2.700440171748e-05
GGT4P	74	75046	0.000986061882045679
GGT5	54	76129	0.000709322334458616
GGT6	52	76183	0.000682566976884607
GGT7	11	76128	0.000144493484657419
GGT8P	5	76179	6.56348862547421e-05
GGTA1	8	76180	0.000105014439485429
GGTLC1	208	76184	0.00273023206972593
GGTLC2	23	76023	0.000302540020783184
GGTLC4P	22	76103	0.000289081902158916
GH1	10	76161	0.000131300796995838
GH2	10	76137	0.000131342185796656
GHDC	246	76165	0.00322982997439769
GHITM	33	76160	0.000433298319327731
GHR	42	76137	0.000551637180345955
GHRH	4	76109	5.25562022888226e-05
GHRHR	77	76165	0.00101096304076676
GHRL	25	76167	0.000328226134677748
GHRLOS	4	76089	5.25700166909803e-05
GHSR	28	76159	0.00036765188618548
GID4	6	76084	7.88602071394774e-05
GIGYF1	48	76201	0.000629912993267805
GIGYF2	21	76115	0.000275898311765092
GIHCG	2	76131	2.62705074148507e-05
GIMAP1	11	76127	0.000144495382715725
GIMAP1-GIMAP5	44	76136	0.00057791320794368
GIMAP2	151	76171	0.00198238174633391
GIMAP4	46	76161	0.000603983666180854
GIMAP5	28	76136	0.000367762950509614
GIMAP6	22	76142	0.000288933834151979
GIMAP7	218	76142	0.00286307162932416
GIMAP8	59	76176	0.00077452215921025
GIMD1	30	76094	0.000394249218072384
GIN1	35	76117	0.000459818437405573
GINM1	41	76131	0.00053854540200444
GINS1	20	76189	0.000262505086036042
GINS2	48	76184	0.000630053554552137
GINS3	31	76161	0.000407032470687097
GINS4	38	76121	0.000499205212753379
GIP	33	76148	0.000433366601880548
GIPC1	11	76112	0.000144523859575363
GIPC2	99	76173	0.00129967311252018
GIPC3	27	76118	0.000354712420189705
GIPR	134	76169	0.00175924588743452
GIT1	5	76116	6.56892112039519e-05
GIT2	7	76101	9.19830225621214e-05
GJA1	5	76098	6.57047491392678e-05
GJA10	798	76171	0.0104764280369169
GJA3	9	76143	0.000118198652535361
GJA4	21	76158	0.000275742535255653
GJA5	18	76109	0.000236502910299702
GJA8	15	76112	0.00019707799033004
GJA9	78	76175	0.00102395799146702
GJB1	1	55439	1.80378433954436e-05
GJB2	424	76177	0.00556598448350552
GJB3	38	76139	0.000499087195786653
GJB4	292	76170	0.00383353026125771
GJB5	191	76163	0.00250777936793456
GJB6	147	76134	0.00193080621010324
GJB7	1159	76144	0.0152211599075436
GJC2	37	76096	0.000486227922624054
GJC3	49	76115	0.000643762727451882
GJD2	4	76133	5.25396345868414e-05
GJD2-DT	10	76095	0.000131414679019646
GJD3	88	76161	0.00115544701356337
GJD4	209	76134	0.00274515984973862
GJE1	90	76174	0.0011815055005645
GK-AS1	1	55875.5	1.78969315710821e-05
GK-IT1	2	54943.5	3.64010301491532e-05
GK2	79	76160	0.00103728991596639
GK3P	196	76156	0.00257366458322391
GK5	32	76160	0.000420168067226891
GKAP1	21	76189	0.000275630340337844
GKN1	44	76145	0.000577844901175389
GKN2	34	76108	0.000446733589110212
GKN3P	188	76171	0.00246813091596539
GLA	2	56039	3.56894305751352e-05
GLB1	41	76166	0.000538297928209437
GLB1L	95	76158	0.00124740670710891
GLB1L2	201	76172	0.00263876490048837
GLB1L3	255	76181	0.00334729131935784
GLCCI1	19	76103	0.000249661642773609
GLCCI1-DT	8	76150	0.00010505581089954
GLCE	9	76113	0.000118245240629065
GLDC	94	76172	0.00123404925694481
GLDN	169	76188	0.00221819709140547
GLE1	39	76169	0.00051201932544736
GLG1	7	76143	9.19322853052809e-05
GLI1	29	76139	0.000380882333626656
GLI2	16	76185	0.000210015094834941
GLI3	7	76090	9.19963201471941e-05
GLI4	45	76169	0.000590791529362339
GLIDR	8	76133	0.000105079269173683
GLIPR1	51	76120	0.000669994745139254
GLIPR1L1	234	76137	0.00307340714764175
GLIPR1L2	168	76166	0.00220570858388257
GLIPR2	81	76181	0.00106325724261955
GLIS1	33	76159	0.000433304008718602
GLIS2	13	76134	0.000170751569600967
GLIS2-AS1	34	76187	0.000446270361085225
GLIS3	62	76119	0.000814514116055124
GLMN	98	76173	0.00128654510128261
GLMP	44	76124	0.000578004308759393
GLO1	88	76167	0.00115535599406567
GLOD4	50	76158	0.000656529845846792
GLOD5	25	55910	0.000447147200858523
GLP1R	17	76109	0.000223363859727496
GLP2R	96	76160	0.00126050420168067
GLRA1	22	76144	0.000288926245009456
GLRA3	16	76121	0.000210191668527739
GLRA4	2	56073	3.5667790202058e-05
GLRB	21	76096	0.000275967199327166
GLRX	26	76131	0.000341516596393059
GLRX2	17	76137	0.000223281715854315
GLRX3	10	76103	0.000131400864617689
GLRX5	17	76120	0.000223331581713085
GLS	6	76079	7.8865389923632e-05
GLS2	73	76163	0.000958470648477607
GLT1D1	75	76155	0.000984833563127831
GLT6D1	162	76149	0.00212740810778868
GLT8D1	71	76183	0.000931966449207828
GLT8D2	46	76159	0.000603999527304718
GLTP	9	76119	0.000118235920072518
GLTPD2	42	76169	0.00055140542740485
GLUD1	20	76133	0.000262698172934207
GLUD1P2	17	75690	0.000224600343506408
GLUD1P3	67	76137	0.000879992644837595
GLUD2	28	56266	0.000497636227917392
GLUL	4	76082	5.2574853447596e-05
GLYAT	29	76115	0.000381002430532747
GLYATL1	78	76157	0.00102420000787846
GLYATL1B	56	76112	0.000735757830565482
GLYATL1P1	8	76089	0.000105140033381961
GLYATL1P2	4	76108	5.25568928364955e-05
GLYATL1P4	4	76013	5.26225777169695e-05
GLYATL2	65	76157	0.000853500006565385
GLYATL3	371	76143	0.00487241112117988
GLYCAM1	27	76166	0.000354488879552556
GLYCTK	52	76126	0.000683078054803878
GLYCTK-AS1	2	76099	2.62815542911208e-05
GLYR1	26	76163	0.000341373107676956
GM2A	11	76105	0.000144537152618093
GMCL1	30	76117	0.000394130089204777
GMCL2	52	76166	0.000682719323582701
GMDS	8	76139	0.000105070988586664
GMDS-DT	1	76047	1.31497626467842e-05
GMEB1	1	75908	1.31738420192865e-05
GMEB2	2	76097	2.62822450293704e-05
GMFB	5	76051	6.57453550906628e-05
GMFG	49	76127	0.000643661250279139
GMIP	61	76176	0.000800777147658055
GML	34	76114	0.000446698373492393
GMNC	7	76078	9.20108309892479e-05
GMNN	9	76159	0.000118173820559619
GMPPA	34	76161	0.000446422709785848
GMPPB	25	76155	0.000328277854375944
GMPR	452	76120	0.00593799264319496
GMPR2	64	76160	0.000840336134453782
GMPS	6	76092	7.88519161015613e-05
GNA11	21	76156	0.00027574977677399
GNA12	4	76089	5.25700166909803e-05
GNA13	1	76070	1.31457867753385e-05
GNA13P1	7	76099	9.19854400189227e-05
GNA14	75	76155	0.000984833563127831
GNA14-AS1	32	76100	0.000420499342969777
GNA15	8	76122	0.000105094453640209
GNA15-DT	19	76100	0.000249671484888305
GNAI1	2	76109	2.62781011444113e-05
GNAI2	1	76151	1.31318039159039e-05
GNAI3	14	76180	0.000183775269099501
GNAL	9	76006	0.000118411704339131
GNAO1	2	76114	2.62763749113172e-05
GNAO1-DT	19	76098	0.000249678046729218
GNAQ	3	75975	3.94866732477789e-05
GNAS	1	76061	1.31473422647612e-05
GNAS-AS1	2	76094	2.62832812048256e-05
GNAT1	41	76190	0.000538128363302271
GNAT2	25	76096	0.000328532380151388
GNAT3	82	76173	0.00107649692148136
GNAZ	1	76129	1.31355987862707e-05
GNB1	1	76074	1.31450955648448e-05
GNB1L	63	76177	0.000827021279388792
GNB2	24	76161	0.000315121912790011
GNB3	41	76155	0.000538375681176548
GNB4	13	76135	0.000170749326853615
GNB5	24	76122	0.000315283360920627
GNE	24	76166	0.000315101226268939
GNG10	21	76097	0.000275963572808389
GNG11	32	76169	0.000420118420879886
GNG12	8	75825	0.000105506099571381
GNG12-AS1	11	76181	0.00014439295887426
GNG13	19	76107	0.000249648521160997
GNG14	485	76145	0.00636942675159236
GNG2	2	76071	2.62912279318006e-05
GNG4	8	76114	0.000105105499645269
GNG5	1	76082	1.3143713361899e-05
GNG5P2	4	56202.5	7.11712112450514e-05
GNG7	2	76060	2.62950302392848e-05
GNG8	7	76079	9.20096215775707e-05
GNGT1	9	76114	0.000118243687100928
GNGT2	5	76123	6.5683170658014e-05
GNL1	5	76104	6.56995690108273e-05
GNL2	81	76178	0.00106329911523012
GNL3	60	76148	0.000787939276146452
GNLY	597	76169	0.00783783428954036
GNMT	11	76164	0.000144425187752744
GNPAT	15	76176	0.000196912413358538
GNPATP	6	76106	7.88374109794234e-05
GNPDA1	15	76110	0.000197083169097359
GNPDA2	27	76116	0.00035472174050134
GNPNAT1	6	76133	7.88094518802622e-05
GNPTAB	196	76187	0.00257261737566776
GNPTG	71	76156	0.00093229686433111
GNRH1	13	76118	0.000170787461572821
GNRH2	957	76120	0.0125722543352601
GNRHR	13	76132	0.000170756055272422
GNRHR2	1	76075	1.31449227735787e-05
GNS	14	76115	0.000183932207843395
GOLGA1	34	76144	0.000446522378650977
GOLGA2	27	76181	0.000354419080873184
GOLGA2P10	38	76090	0.000499408595084768
GOLGA2P11	795	76175	0.0104364949130292
GOLGA2P4	6	76167	7.87742723226594e-05
GOLGA2P5	741	76165	0.00972887809361255
GOLGA2P6	164	76130	0.00215420990411139
GOLGA2P8	17	76180	0.000223155683906537
GOLGA2P9	176	76182	0.00231025701609304
GOLGA3	136	76152	0.00178590188044963
GOLGA4	92	76139	0.00120831636874663
GOLGA5	13	76106	0.000170814390455417
GOLGA5P1	2	76082	2.6287426723798e-05
GOLGA6A	143	76199	0.00187666504809774
GOLGA6B	282	76122	0.00370457949081737
GOLGA6C	554	74529	0.00743334809268875
GOLGA6D	270	74202	0.00363871593757581
GOLGA6L1	234	75456	0.00310114503816794
GOLGA6L10	1154	76152	0.015153902720874
GOLGA6L17P	1	76046	1.31499355653157e-05
GOLGA6L2	845	76151	0.0110963743089388
GOLGA6L22	919	66014	0.0139212894234556
